Url,Name,ImageUrl,Price,ListPrice,CustomerReviews,ProductRatings,Offers
https://www.flipkart.com/poco-c3-lime-green-64-gb/p/itmac54a16ec8185?pid=MOBFVQJ5Z4QJNZFQ&lid=LSTMOBFVQJ5Z4QJNZFQ1KNFAC&marketplace=FLIPKART&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFVQJ5Z4QJNZFQ.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"POCO C3 (Lime Green, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kfvfwy80/mobile/z/f/q/poco-c3-mzb07rlin-original-imafw8qzjeyyh44a.jpeg?q=70,"₹8,999","₹10,999"," 3,001 Reviews",4.3,18% off

https://www.flipkart.com/poco-m2-pitch-black-64-gb/p/itm630300707d0a5?pid=MOBFV9V92KHMFCVF&lid=LSTMOBFV9V92KHMFCVFXHKCWC&marketplace=FLIPKART&srno=s_1_3&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFV9V92KHMFCVF.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"POCO M2 (Pitch Black, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kesv0y80/mobile/p/2/x/poco-m2-mzb9918in-original-imafvdqw3bbewa42.jpeg?q=70,"₹10,999","₹12,999"," 16,268 Reviews",4.3,15% off

https://www.flipkart.com/nokia-150-ds-2020/p/itmf6ef3101683a5?pid=MOBFVD9GNYQYHWZQ&lid=LSTMOBFVD9GNYQYHWZQKMTFSL&marketplace=FLIPKART&srno=s_1_4&otracker=search&otracker1=search&fm=SEARCH&iid=en_W%2BHlAxzy4qSBgwDO%2FP0wXmIsbZqADizSzDeVuIk4vgELHDPT0dEKy9KGt20i095h2ALg2tk66u2%2FNLAyyAlZKg%3D%3D&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,Nokia 150 DS 2020,https://rukminim1.flixcart.com/image/312/312/kfmv9u80/mobile/w/z/q/nokia-150-2020-12gmnr21a01-original-imafwfqf6c9n7rhs.jpeg?q=70,"₹2,499",, 218 Reviews,4.1,

https://www.flipkart.com/realme-narzo-20-victory-blue-64-gb/p/itm4ac58d879006d?pid=MOBFVEATNT2HYSTP&lid=LSTMOBFVEATNT2HYSTPPICDR0&marketplace=FLIPKART&srno=s_1_5&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFVEATNT2HYSTP.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Realme Narzo 20 (Victory Blue, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/mobile/s/t/p/realme-narzo-20-rmx2193-original-imafvsw7vfqzh6wr.jpeg?q=70,"₹10,499","₹12,999"," 16,875 Reviews",4.3,19% off

https://www.flipkart.com/poco-c3-matte-black-64-gb/p/itm4e94ab7e418af?pid=MOBFVQJ5KGSJXCKG&lid=LSTMOBFVQJ5KGSJXCKGANFINT&marketplace=FLIPKART&srno=s_1_6&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFVQJ5KGSJXCKG.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"POCO C3 (Matte Black, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kfvfwy80/mobile/x/p/b/poco-c3-mzb07rhin-original-imafw8zkfygmfgfr.jpeg?q=70,"₹8,999","₹10,999"," 3,001 Reviews",4.3,18% off

https://www.flipkart.com/realme-narzo-20-glory-silver-128-gb/p/itm4ac58d879006d?pid=MOBFVEATZFZSAF8D&lid=LSTMOBFVEATZFZSAF8DK60K4E&marketplace=FLIPKART&srno=s_1_7&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFVEATZFZSAF8D.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Realme Narzo 20 (Glory Silver, 128 GB)",https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/mobile/b/k/h/realme-narzo-20-rmx2193-original-imafvswety9jxxsg.jpeg?q=70,"₹11,499","₹13,999"," 16,875 Reviews",4.3,17% off

https://www.flipkart.com/realme-6-comet-blue-64-gb/p/itma64226eb3e2d2?pid=MOBFTAZ5CXWPRYKW&lid=LSTMOBFTAZ5CXWPRYKWQGW9A8&marketplace=FLIPKART&srno=s_1_8&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFTAZ5CXWPRYKW.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Realme 6 (Comet Blue, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kckud8w0/mobile/y/k/w/realme-6-rmx2001-original-imaftzgfyrnaj9wb.jpeg?q=70,"₹14,999","₹17,999"," 12,930 Reviews",4.4,16% off

https://www.flipkart.com/realme-6-comet-white-64-gb/p/itma64226eb3e2d2?pid=MOBFTAZ5DSJYBFWU&lid=LSTMOBFTAZ5DSJYBFWUU4QTWC&marketplace=FLIPKART&srno=s_1_9&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFTAZ5DSJYBFWU.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Realme 6 (Comet White, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kc3p30w0/mobile/f/w/u/realme-6-rmx2001-original-imaftazphzthcbse.jpeg?q=70,"₹14,999","₹17,999"," 12,930 Reviews",4.4,16% off

https://www.flipkart.com/realme-narzo-20a-glory-silver-64-gb/p/itmca0d14f41a891?pid=MOBFVEATZATPNGVF&lid=LSTMOBFVEATZATPNGVFI6UYSB&marketplace=FLIPKART&srno=s_1_10&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFVEATZATPNGVF.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Realme Narzo 20A (Glory Silver, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/mobile/y/f/s/realme-narzo-20a-rmx2050-original-imafvswuehda4esc.jpeg?q=70,"₹9,499","₹11,999"," 5,275 Reviews",4.4,20% off

https://www.flipkart.com/realme-narzo-20a-victory-blue-64-gb/p/itmca0d14f41a891?pid=MOBFVEATJNCZG2QD&lid=LSTMOBFVEATJNCZG2QDWGMH1X&marketplace=FLIPKART&srno=s_1_11&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFVEATJNCZG2QD.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Realme Narzo 20A (Victory Blue, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/mobile/7/q/z/realme-narzo-20a-rmx2050-original-imafvswtu6wjavce.jpeg?q=70,"₹9,499","₹11,999"," 5,275 Reviews",4.4,20% off

https://www.flipkart.com/redmi-9i-sea-blue-64-gb/p/itm2d2ba7f6cbf65?pid=MOBFV8RYTHGA8BY9&lid=LSTMOBFV8RYTHGA8BY9CFBI22&marketplace=FLIPKART&srno=s_1_12&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFV8RYTHGA8BY9.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Redmi 9i (Sea Blue, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kesv0y80/mobile/b/y/9/redmi-9i-mzb0815in-original-imafvehwghyuphbc.jpeg?q=70,"₹8,299","₹9,999"," 7,550 Reviews",4.3,17% off

https://www.flipkart.com/realme-c15-qualcomm-power-silver-32-gb/p/itm3a3eb609eddb6?pid=MOBFWQC2FT3EZ2RJ&lid=LSTMOBFWQC2FT3EZ2RJLVX0MG&marketplace=FLIPKART&srno=s_1_13&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFWQC2FT3EZ2RJ.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Realme C15 Qualcomm Edition (Power Silver, 32 GB)",https://rukminim1.flixcart.com/image/312/312/kdxfc7k0/mobile/g/f/x/realme-c15-rmx2180-original-imafupu9tedry97z.jpeg?q=70,"₹9,999","₹11,999", 4 Reviews,4.3,16% off

https://www.flipkart.com/realme-c15-qualcomm-power-blue-32-gb/p/itm3a3eb609eddb6?pid=MOBFWQC2JGUYRGST&lid=LSTMOBFWQC2JGUYRGSTBAMSOM&marketplace=FLIPKART&srno=s_1_14&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFWQC2JGUYRGST.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Realme C15 Qualcomm Edition (Power Blue, 32 GB)",https://rukminim1.flixcart.com/image/312/312/kdxfc7k0/mobile/j/6/2/realme-c15-rmx2180-original-imafupu9wutkbf2k.jpeg?q=70,"₹9,999","₹11,999", 4 Reviews,4.3,16% off

https://www.flipkart.com/realme-c15-qualcomm-power-blue-64-gb/p/itm3a3eb609eddb6?pid=MOBFWQC2HVPT6WYX&lid=LSTMOBFWQC2HVPT6WYXQPAPKD&marketplace=FLIPKART&srno=s_1_15&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFWQC2HVPT6WYX.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Realme C15 Qualcomm Edition (Power Blue, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kdxfc7k0/mobile/j/6/2/realme-c15-rmx2180-original-imafupu9wutkbf2k.jpeg?q=70,"₹10,999","₹12,999"," 1,622 Reviews",4.3,15% off

https://www.flipkart.com/realme-c15-qualcomm-power-silver-64-gb/p/itm3a3eb609eddb6?pid=MOBFWQC2XF9NZVRA&lid=LSTMOBFWQC2XF9NZVRANZTG1U&marketplace=FLIPKART&srno=s_1_16&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFWQC2XF9NZVRA.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Realme C15 Qualcomm Edition (Power Silver, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kdxfc7k0/mobile/g/f/x/realme-c15-rmx2180-original-imafupu9tedry97z.jpeg?q=70,"₹10,999","₹12,999"," 1,622 Reviews",4.3,15% off

https://www.flipkart.com/poco-m2-brick-red-64-gb/p/itmcffd4eceea723?pid=MOBFV9V9H3BBYAKQ&lid=LSTMOBFV9V9H3BBYAKQVJPBOI&marketplace=FLIPKART&srno=s_1_17&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFV9V9H3BBYAKQ.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"POCO M2 (Brick Red, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kerfl3k0/mobile/a/k/q/poco-m2-mzb9921in-original-imafvdpvfhdbgqhg.jpeg?q=70,"₹10,999","₹12,999"," 16,268 Reviews",4.3,15% off

https://www.flipkart.com/realme-narzo-20-glory-silver-64-gb/p/itm4ac58d879006d?pid=MOBFVEATBBRGJBKH&lid=LSTMOBFVEATBBRGJBKHO9FHOE&marketplace=FLIPKART&srno=s_1_18&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFVEATBBRGJBKH.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Realme Narzo 20 (Glory Silver, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/mobile/b/k/h/realme-narzo-20-rmx2193-original-imafvswety9jxxsg.jpeg?q=70,"₹10,499","₹12,999"," 16,875 Reviews",4.3,19% off

https://www.flipkart.com/poco-c3-lime-green-32-gb/p/itmdbc41b273ff7c?pid=MOBFVQJ5RMHGCWHF&lid=LSTMOBFVQJ5RMHGCWHFCVNU10&marketplace=FLIPKART&srno=s_1_19&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFVQJ5RMHGCWHF.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"POCO C3 (Lime Green, 32 GB)",https://rukminim1.flixcart.com/image/312/312/kfvfwy80/mobile/z/f/q/poco-c3-mzb07rlin-original-imafw8qzjeyyh44a.jpeg?q=70,"₹7,499","₹9,999"," 6,498 Reviews",4.3,25% off

https://www.flipkart.com/poco-m2-slate-blue-128-gb/p/itmf3c6e76492ff5?pid=MOBFV9V9XZJJ9NUV&lid=LSTMOBFV9V9XZJJ9NUVJ7C306&marketplace=FLIPKART&srno=s_1_20&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFV9V9XZJJ9NUV.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"POCO M2 (Slate Blue, 128 GB)",https://rukminim1.flixcart.com/image/312/312/kesv0y80/mobile/n/u/v/poco-m2-mzb9920in-original-imafvdrfhhuzcnyw.jpeg?q=70,"₹12,499","₹14,999"," 16,268 Reviews",4.3,16% off

https://www.flipkart.com/redmi-9i-nature-green-64-gb/p/itm2e2fcd7b3eb7b?pid=MOBFV8RYNA4FVEH7&lid=LSTMOBFV8RYNA4FVEH74TJR7O&marketplace=FLIPKART&srno=s_1_21&otracker=search&otracker1=search&fm=SEARCH&iid=61737e03-a1de-43c7-9041-29a355f6bd67.MOBFV8RYNA4FVEH7.SEARCH&ppt=sp&ppn=sp&ssid=f1zzc5ekz40000001608811808424&qH=1db481b633e0a4c2,"Redmi 9i (Nature Green, 64 GB)",https://rukminim1.flixcart.com/image/312/312/kesv0y80/mobile/u/h/m/redmi-9i-mzb0818in-original-imafveh4xva2fes2.jpeg?q=70,"₹8,299","₹9,999"," 7,550 Reviews",4.3,17% off
